traveler,partNo,pot,weight,pieces,po,date,labelFormat,finalLot,note,shipped,ps
716101,11548147,KIB,1575,12500,192981,2026-08-10,,SPLIT FROM TR#716100,,Shipped,29970
716102,06105048AA,KIB,1468,40000,193143,2026-08-14,,TRAVELERRECEIVED,,Shipped,30004
716103,06105048AA,KIB,1468,40000,193143,2026-08-14,,SPLIT FROM TR#716102,,Shipped,29996
716108,06105102AA,KIB,1736,40000,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29970
716109,06105102AA,KIB,1736,40000,192981,2026-08-10,,SPLIT FROM TR#716108,,Shipped,29970
716110,06105102AA,KIB,1736,40000,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
716111,06105102AA,KIB,1736,40000,192981,2026-08-10,,SPLIT FROM TR#716110,,0,0
716114,06105102AA,KIB,1736,40000,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
716115,06105102AA,KIB,1736,40000,192981,2026-08-10,,SPLIT FROM TR#716114,,0,0
716116,06105102AA,KIB,1736,40000,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29970
716117,06105102AA,KIB,1736,40000,192981,2026-08-10,,SPLIT FROM TR#716116,,Shipped,29970
716118,06105102AA,KIB,1736,40000,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29970
716119,06105102AA,KIB,1736,40000,192981,2026-08-10,,SPLIT FROM TR#716118,,Shipped,29970
716120,11546368-MY-AK,35,,,,2026-08-26,,6-237-12-A,,,
716121,11546368-my-ak,1337,,,,2026-08-28,,6-237-12-b,,,
716122,11546368-my-ak,103,,,,2026-08-26,,6-237-12-c,,,
716123,11546368-MY-AK,1114,,,,2026-08-28,,6-237-12-D,,,
716124,11546368-MY-AK,1635,,,,2026-08-29,,6-237-13-A,,,
716125,11546368-my-ak,22,,,,2026-08-29,,6-237-13-b,,,
716126,11546368-my-ak,129,,,,2026-08-28,,6-237-13-C,,,
716127,11546368-my-ak,484,,,,2026-08-29,,6-237-13-d,,,
716128,11546368-MY-AK,448,,,,2026-08-26,,6-237-12-E,,,
716129,11546368-my-ak,1761,,,,2026-08-26,,6-237-12-f,,,
716130,11546367-MY-AK,1583,1179,25355,193252,2026-08-18,,TRAVELERRECEIVED,DONE,0,0
716131,11546367-MY-AK,663,1123,24151,193252,2026-08-18,,TRAVELERRECEIVED,DONE,Shipped,30044
716132,11546367-MY-AK,158,1155,24839,193322,2026-08-20,,TRAVELERRECEIVED,,0,0
716133,11546367-MY-AK,722,1150,24731,193322,2026-08-20,,TRAVELERRECEIVED,,Shipped,30024
716134,11546367-MY-AK,1031,1107,23806,193322,2026-08-20,,TRAVELERRECEIVED,,Shipped,30069
716135,11546367-MY-AK,439,1178,25333,193322,2026-08-20,,TRAVELERRECEIVED,DONE,0,0
716136,11546367-MY-AK,245,1160,24946,193252,2026-08-18,,TRAVELERRECEIVED,DONE,0,0
716137,11546367-MY-AK,176,1125,24194,193252,2026-08-18,,TRAVELERRECEIVED,DONE,0,0
716138,11546367-MY-AK,101,1150,24731,193322,2026-08-20,,TRAVELERRECEIVED,,Shipped,#REF!
716139,11546367-MY-AK,432,1142,24559,193322,2026-08-20,,TRAVELERRECEIVED,DONE,Shipped,30031
716150,NU1405-00,788,1110,72078,192989,2026-08-10,,6-222-39-A,,0,0
716151,NU1405-00,66,1450,94156,192989,2026-08-10,,6-222-39-B,,0,0
716152,06511701AA,892,1147,82518,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716153,06511701AA,258,1006,72374,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716156,11546437-MY-AK,1305,1114,85692,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716157,11546437-MY-AK,5,1360,104615,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716158,11546437-MY-AK,873,1070,82308,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716159,11546437-MY-AK,1510,1412,108615,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716160,11546437-MY-AK,1811,1123,86385,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716161,11546437-MY-AK,1835,1123,86385,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716162,06511847AA,912,978,25141,193188,2026-08-17,,TRAVELERRECEIVED,DONE,0,0
716163,06511847AA,427,904,23239,193188,2026-08-17,,TRAVELERRECEIVED,,Shipped,30013
716164,117546774-MY-AK,1311,890,12327,193665,2026-09-01,,6-243-37-A,,Shipped,0
716165,117546774-MY-AK,71,1060,14681,193665,2026-09-01,,6-243-37-B,,Shipped,0
716166,11548414,878,1135,17597,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
716167,11548414,108,1084,16806,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
716168,11548414,1409,1137,17628,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716169,11548414,1539,1065,16512,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
716170,11546463,233,1036,16037,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716171,11546463,584,935,14474,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716172,11546463,1000,1027,15898,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716173,11546463,42,945,14628,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716174,11546774-MY-AK,694,937,12978,193751,2026-09-03,,6-243-37-C,,0,0
716175,117546774-MY-AK,102,1024,14183,193665,2026-09-01,,6-243-37-D,,Shipped,0
716176,11546462,374,870,21750,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716177,11546462,837,933,23325,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716178,11546463,318,1027,15898,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716179,11546463,148,956,14799,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716180,11546463,1720,1021,15805,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716181,11546463,1446,931,14412,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716182,11546462,100,892,22300,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
716183,11546462,1432,912,22800,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
716184,11546462,798,981,24525,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
716185,11546462,1037,832,20800,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
716186,11546462,830,888,22200,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
716187,11546462,1578,946,23650,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
716188,11546545,678,1117,93083,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29956
716189,11546545,499,1056,88000,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29954
716190,11546545,117,1044,87000,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29954
716191,11546545,814,1145,95417,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29964
716192,11546545,222,1096,91333,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29956
716193,11546545,1371,1079,89917,192888,2026-08-06,,TRAVELERRECEIVED,,Shipped,29956
716200,06513734AA,581,810,78641,192899,2026-08-06,,6-218-17-A,,Shipped,29948
716202,40161567,186,833,5174,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29964
716203,40161567,938,766,4758,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29964
716204,40161567,153,841,5224,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29965
716205,40161567,1603,779,4839,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29965
716206,40161567,1653,881,5472,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29965
716207,40161567,20,745,4627,192950,2026-08-07,,TRAVELERRECEIVED,,Shipped,29965
716208,11549170,870,,,,2026-08-22,,6-231-09-A,,,
716209,11549170,1719,,,,2026-08-20,,6-231-09-b,,,
716210,11549170,256,,,,2026-08-22,,6-231-09-c,,,
716211,11549170,717,,,,2026-08-21,,6-231-09-d,,,
716212,11549170,665,,,,2026-08-22,,6-231-09-k,,,
716213,11549170,379,,,,2026-08-22,,6-231-09-e,,,
716214,11549170,907,,,,2026-08-21,,6-231-09-f,,,
716215,11549170,681,,,,2026-08-21,,6-231-09-g,,,
716216,11549170,579,,,,2026-08-20,,6-231-09-h,,,
716217,11549170,420,,,,2026-08-21,,6-231-09-i,,,
716218,11549170,277,,,,2026-08-21,,6-231-09-j,,,
716219,11549170,41,,,,2026-08-21,,6-231-10-a,,,
716220,11549170,654,,,,2026-08-22,,6-231-10-b,,,
716221,11549170,1717,,,,2026-08-24,,6-231-10-c,,,
716222,11549170,965,,,,2026-08-21,,6-231-10-d,,,
716223,11549170,862,,,,2026-08-24,,6-231-10-e,,,
716224,11549170,1788,,,,2026-08-21,,6-231-10-f,,,
716225,11549170,367,,,,2026-08-20,,6-231-10-G,,,
716226,11549170,1538,,,,2026-08-22,,6-231-10-h,,,
716227,11549170,118,,,,2026-08-21,,6-230-10-i,,,
716228,11549168,1606,1117,41679,193585,2026-08-28,,6-240-23-A,,0,0
716229,11549168,428,1146,42761,193585,2026-08-28,,6-240-23-B,,0,0
716230,11549168,360,1211,45187,193550,2026-08-27,,6-239-22-A,,0,0
716231,11549168,1519,1075,40112,193550,2026-08-27,,6-239-22-B,,Shipped,30043
716232,11549168,968,1116,41642,193550,2026-08-27,,6-239-20-A,,0,0
716233,11549168,1695,1147,42799,193550,2026-08-27,,6-239-20-B,,0,0
716234,W520101-S437,202,1010,114773,193480,2026-08-25,,6-237-21-A,,0,0
716235,W520101-S437,793,1126,127955,193480,2026-08-25,,6-237-21-B,,0,0
716236,W520101-S442,1537,1087,123523,193480,2026-08-25,,6-237-15-A,,0,0
716237,W520101-S450,206,1087,123523,193709,2026-09-02,,6-245-18-A,,Shipped,0
716238,N620483-S2,1682,1140,21550,193443,2026-08-24,,6-233-37-A,DONE,0,0
716239,N620483-S2,329,1200,22684,193443,2026-08-24,,6-233-37-B,DONE,0,0
716240,61273,281,724,6837,193443,2026-08-24,,6-232-30-A,,0,0
716241,61273,574,816,7705,193443,2026-08-24,,6-232-30-B,,0,0
716242,61273,833,740,6988,193443,2026-08-24,,6-232-30-C,,0,0
716243,61273,1801,816,7705,193443,2026-08-24,,6-232-30-D,,0,0
716244,82253,940,1045,43908,193480,2026-08-25,,6-236-30-A,,0,0
716245,82253,1087,1007,42311,193480,2026-08-25,,6-236-30-B,,0,0
716246,NU3014-02,68,1113,10018,193167,2026-08-14,,6-226-21-A,,Shipped,30011
716247,NU3014-02,552,1125,10126,193167,2026-08-14,,6-226-21-B,,Shipped,30011
716248,NU3014-02,593,1123,10108,193167,2026-08-14,,6-226-21-C,,Shipped,30011
716249,NU3014-02,766,1086,9775,193167,2026-08-14,,6-226-21-D,,Shipped,30011
716250,NU3014-02,1710,1121,10090,193167,2026-08-14,,6-226-21-E,,Shipped,30039
716251,NU3014-02,167,1106,9955,193267,2026-08-19,,6-226-21-F,,Shipped,30011
716252,NU3014-02,604,1206,10855,193267,2026-08-19,,6-224-03-A,,Shipped,30030
716253,NU3014-02,1591,10520,9469,193167,2026-08-14,,6-226-21-G,,Shipped,30011
716254,11547059,738,1071,23538,193336,2026-08-20,,6-230-36-A,DONE,Shipped,30031
716255,11547059,875,995,21868,193336,2026-08-20,,6-230-36-B,DONE,0,0
716256,11547059,510,1025,22527,193336,2026-08-20,,6-230-36-C,DONE,Shipped,30030
716257,11547059,1612,1018,22374,193336,2026-08-20,,6-230-36-D,DONE,0,0
716258,NU3034-02,KIB,1000,40000,192852,2026-08-04,,6-216-31-A,,Shipped,29949
716260,11546545,1541,1022,85167,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716261,11546545,829,1138,94833,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716262,11546545,200,1100,91667,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716263,11546545,1069,1061,88417,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716264,11546545,1659,1082,90167,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716265,11546545,831,1057,88083,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716266,11546545,854,1073,89417,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716267,11546545,224,1130,94167,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716268,11546545,913,1086,90500,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716269,11546545,541,1118,93167,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716270,11546545,1566,1078,89833,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716271,11546545,284,1128,94000,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
716272,11546449,545,1047,88729,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,30092
716273,11546449,748,1080,91525,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29998
716274,11546449,465,1032,87458,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29998
716275,11546449,1652,1072,90847,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,30006
716276,11546449,1632,1096,92881,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,30004
716277,11546449,1776,1044,88475,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29998
716278,11546449,180,1021,86525,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29996
716279,11546449,1102,1079,91441,193092,2026-08-13,,TRAVELERRECEIVED,,0,0
716280,11546449,411,1008,85424,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29996
716281,11546449,1786,1112,94237,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29994
716282,11546449,363,1041,88220,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,30004
716283,11546449,3,1051,89068,193092,2026-08-13,,TRAVELERRECEIVED,,Shipped,29991
716284,117546774-MY-AK,1656,962,13324,193665,2026-09-01,,6-243-36-A,,Shipped,0
716285,117546774-MY-AK,918,971,13449,193665,2026-09-01,,6-243-36-B,,Shipped,0
716286,117546774-MY-AK,62,937,12978,193665,2026-09-01,,6-243-36-C,,Shipped,0
716287,117546774-MY-AK,1346,993,13750,193665,2026-09-01,,6-243-36-D,,Shipped,0
716288,06104388AA,958,900,21792,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30008
716289,06104388AA,917,772,18692,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30069
716290,06104388AA,1390,843,20413,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30008
716291,06104388AA,90,803,19443,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30008
716305,11516077BR-MY-AK,589,1072,40000,193470,2026-08-25,,TRAVELERRECEIVED,,0,0
716306,11516077BR-MY-AK,257,1099,41000,193470,2026-08-25,,TRAVELERRECEIVED,,0,0
716307,06513399AA,703,959,7500,193263,2026-08-19,,TRAVELERRECEIVED,,Shipped,30030
716308,06513399AA,655,1111,8686,193263,2026-08-19,,TRAVELERRECEIVED,,Shipped,30044
716309,06513399AA,172,1060,8288,193263,2026-08-19,,TRAVELERRECEIVED,,Shipped,30010
716310,06513399AA,1072,1183,9249,193263,2026-08-19,,TRAVELERRECEIVED,,Shipped,30010
716317,06513404AA,240,1104,4423,193530,2026-08-27,,6-229-15-A,,Shipped,30069
716318,06513404AA,213,1076,4311,193530,2026-08-27,,6-229-15-B,,Shipped,30069
716319,06513404AA,1369,1145,4587,193530,2026-08-27,,6-229-15-C,,Shipped,30046
716320,06513404AA,1609,1043,4179,193530,2026-08-27,,6-229-15-D,,Shipped,30082
716321,06513404AA,832,1122,4495,193530,2026-08-27,,6-229-15-E,,Shipped,30046
716322,06513404AA,1698,1047,4195,193530,2026-08-27,,6-229-15-F,,Shipped,30082
716323,06513404AA,834,1153,4619,193530,2026-08-27,,6-229-15-G,,Shipped,30046
716324,06513404AA,576,1056,4231,193530,2026-08-27,,6-229-15-H,,Shipped,30046
716325,06511834AA,97,421,2891,193188,2026-08-17,,TRAVELERRECEIVED,DONE,Shipped,30040
716326,06511834AA,97,421,2891,193188,2026-08-17,,TRAVELERRECEIVED,,0,0
716327,06511834AA,26,407,2795,193188,2026-08-17,,TRAVELERRECEIVED,,Shipped,30013
716328,06511834AA,889,432,2967,193188,2026-08-17,,TRAVELERRECEIVED,,Shipped,30013
716333,11546364-MY-AK,1301,1162,140000,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30013
716334,11546364-MY-AK,478,970,116867,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30037
716335,11546364-MY-AK,1769,881,106145,193252,2026-08-18,,TRAVELERRECEIVED,,0,0
716341,07336-54-D01,602,1039,51182,193205,2026-08-17,,,,Shipped,30031
716348,06509787AA,1506,1334,30457,193627,2026-08-31,,6-243-13-A,,Shipped,30059
716353,11546368-MY-AK,590,1147,15799,193666,2026-09-01,,6-244-12-A,,0,0
716354,11546368-MY-AK,705,1127,15523,193666,2026-09-01,,6-244-12-B,,0,0
716355,11546368-MY-AK,845,1145,15771,193666,2026-09-01,,6-244-12-C,,0,0
716356,11546368-MY-AK,827,1146,15785,193666,2026-09-01,,6-244-12-D,,0,0
716357,11546368-MY-AK,1523,1184,16309,193666,2026-09-01,,6-244-15-A,,0,0
716358,11546368-MY-AK,419,1096,15096,193666,2026-09-01,,6-244-15-B,,0,0
716359,11546368-MY-AK,895,1123,15468,193666,2026-09-01,,6-244-12-E,,0,0
716360,11546368-MY-AK,657,1156,15923,193666,2026-09-01,,6-244-12-F,,0,0
716361,11546368-MY-AK,713,1094,15069,193666,2026-09-01,,6-244-12-G,,0,0
716362,11546368-MY-AK,1768,1221,16818,193666,2026-09-01,,6-244-12-H,,0,0
716363,11546368-MY-AK,1057,1121,15441,193666,2026-09-01,,6-244-14-A,,0,0
716364,11546368-my-ak,945,,,,2026-09-03,,6-244-14-b,,,
716365,11546368-MY-AK,330,1118,15399,193666,2026-09-01,,6-244-14-C,,0,0
716366,11546368-MY-AK,1355,1160,15978,193666,2026-09-01,,6-244-14-D,,0,0
716367,11546368-MY-AK,839,1132,15592,193666,2026-09-01,,6-244-14-E,,0,0
716368,11546368-MY-AK,532,,,,2026-09-03,,6-244-14-F,,,
716369,11546367-MY-AK,821,1117,24022,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30046
716370,11546367-MY-AK,21,1128,24258,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30037
716371,11546367-MY-AK,526,1232,26495,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30069
716372,11546367-MY-AK,231,1058,22753,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30040
716373,11546367-my-ak,647,,,,2026-09-08,,6-247-26-a,,,
716374,11546367-MY-AK,1111,,,,2026-09-08,,6-247-26-B,,,
716375,11546367-MY-AK,1595,1136,24430,193322,2026-08-20,,TRAVELERRECEIVED,DONE,0,0
716376,11546367-MY-AK,637,1167,25097,193322,2026-08-20,,TRAVELERRECEIVED,DONE,Shipped,30037
716377,11546367-MY-AK,7,1224,26323,193322,2026-08-20,,TRAVELERRECEIVED,DONE,0,0
716378,11546367-MY-AK,1512,1058,22753,193322,2026-08-20,,TRAVELERRECEIVED,DONE,Shipped,30082
716379,11546367-MY-AK,640,1170,25161,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30040
716380,11546367-MY-AK,677,1118,24043,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30039
716381,11546367-MY-AK,1525,1163,25011,193322,2026-08-20,,TRAVELERRECEIVED,DONE,0,0
716382,11546367-MY-AK,365,1163,25011,193322,2026-08-20,,TRAVELERRECEIVED,,Shipped,#REF!
716383,11546367-MY-AK,1343,1338,28774,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30024
716384,11546367-MY-AK,1379,1441,30989,193398,2026-08-24,,TRAVELERRECEIVED,,Shipped,30046
716394,11549204,164,1217,8000,193793,2026-09-04,,TRAVELERRECEIVED,,0,0
716395,11549204,137,1217,8000,193793,2026-09-04,,TRAVELERRECEIVED,,0,0
716397,11549204,361,1217,8000,193793,2026-09-04,,TRAVELERRECEIVED,,0,0
716398,11549204,838,1217,8000,193793,2026-09-04,,TRAVELERRECEIVED,,0,0
716404,PZ18-7P483-AA,1083,1013,7515,192887,2026-08-05,,6-217-21-A,,Shipped,29946
716404-,PZ18-7P483-AA,1083,1013,7515,192887,2026-08-05,,6-217-21-A,,Shipped,29946
716406,PZ18-7P483-AA,49TOTES,968,7181,193336,2026-08-20,,6-218-18-A,,0,0
716410,PZ18-7P483-AA,33TOTES,965,7159,193336,2026-08-20,,6-218-18-B,,Shipped,0
716412,PZ18-7P483-AA,799,130,963,192887,2026-08-05,,6-217-21-B,,Shipped,29946
716412-,PZ18-7P483-AA,799,130,963,192887,2026-08-05,,6-217-21-B,,Shipped,29946
716414,11549170,394,,,,2026-08-21,,6-231-11-a,,,
716415,11549170,472,,,,2026-08-21,,6-231-11-B,,,
716416,11549170,442,,,,2026-08-20,,6-231-11-c,,,
716417,11549170,1598,,,,2026-08-20,,6-231-11-D,,,
716418,11549170,1373,,,,2026-08-21,,6-231-11-e,,,
716419,11549170,711,,,,2026-08-20,,6-231-11-F,,,
716429,11604820,671,411,4692,193665,2026-09-01,,6-244-18-A,,0,0
716431,06511637AA,1307,1038,41855,193443,2026-08-24,,6-229-62-A,,0,0
716432,06511637AA,1619,995,40121,193443,2026-08-24,,6-229-62-B,,0,0
716433,11561114,1103,874,10568,193480,2026-08-25,,6-236-36-A,,0,0
716434,11561114,238,790,9553,193480,2026-08-25,,6-236-36-B,,0,0
716435,11602292-A,693,309,10000,193443,2026-08-24,,6-231-15-A,,0,0
716438,22800396-IN-PN,1611,661,29641,193480,2026-08-25,,6-236-43-A,,0,0
716443,W719080-S450,941,907,37792,193480,2026-08-25,,6-236-41-A,,0,0
716444,W719080-S450,1089,916,38167,193443,2026-08-24,,6-229-53-A,,0,0
716445,92468,967,945,28988,193443,2026-08-24,,,,0,0
716446,92468,981,951,29172,193443,2026-08-24,,6-229-47-B,,0,0
716447,11610091,902,1233,80065,193262,2026-08-18,,6-229-48-A,DONE,0,0
716448,11610091,1549,1125,73052,193262,2026-08-18,,6-229-48-B,,Shipped,30018
716449,11610091,1004,1251,81234,193262,2026-08-18,,6-229-49-A,DONE,0,0
716450,11610091,1060,1134,73636,193262,2026-08-18,,6-229-49-B,,Shipped,30037
716451,11610091,301,1141,74091,193262,2026-08-18,,6-229-50-A,,Shipped,30030
716452,11610091,1567,1228,79740,193262,2026-08-18,,6-229-50-B,DONE,0,0
716453,11610091,509,1172,76104,193262,2026-08-18,,6-229-51-A,DONE,0,0
716454,11610091,1623,1183,76818,193262,2026-08-18,,6-229-51-B,,Shipped,30010
716464,11546378-MY-AK,1575,1129,43257,193371,2026-08-21,,TRAVELERRECEIVED,DONE,0,0
716465,11546378-MY-AK,1784,1159,44406,193371,2026-08-21,,TRAVELERRECEIVED,DONE,0,0
716466,11546378-MY-AK,396,1129,43406,193371,2026-08-21,,TRAVELERRECEIVED,,0,0
716467,11546378-MY-AK,629,1120,42912,193371,2026-08-21,,TRAVELERRECEIVED,DONE,0,0
716468,11546378-MY-AK,462,1195,45785,193371,2026-08-21,,TRAVELERRECEIVED,DONE,0,0
716469,11546378-MY-AK,616,1089,41724,193371,2026-08-21,,TRAVELERRECEIVED,DONE,0,0
716474,91054-L,1108,1126,71266,193949,2026-09-10,,6-253-26-A,,0,0
716475,91054-L,745,1120,70886,193949,2026-09-10,,6-253-26-B,,0,0
716480,91058-L,1333,1119,41754,193949,2026-09-10,,6-253-01-B,,0,0
716481,91058-L,1540,1178,43955,193949,2026-09-10,,6-253-01-A,,0,0
716488,E6267AB,93,1186,25180,193470,2026-08-25,,TRAVELERRECEIVED,,0,0
716489,E6267AB,603,1121,23800,193470,2026-08-25,,TRAVELERRECEIVED,,0,0
716490,NU1136-01-T,GAYLORD,916,8585,193984,2026-08-27,,6-238-13-A,,0,0
716491,NU1136-01-T,GAYLORD,821,7694,193984,2026-08-27,,6-238-13-B,,0,0
716492,NU1136-01-T,GAYLORD,583,5464,193984,2026-08-27,,6-238-13-N,,0,0
716493,NU1136-01-T,GAYLORD,702,6579,193984,2026-08-28,,6-238-13-C,,0,0
716494,NU1136-01-T,GAYLORD,757,7095,193984,2026-08-27,,6-238-13-D,,0,0
716495,NU1136-01-T,GAYLORD,953,8932,193984,2026-08-27,,6-238-13-E,,0,0
716496,06104388AAMOD,1651,218,5280,193203,2026-08-17,,6-229-16-A,,Shipped,29994
716503,06101831-A,34,937,33949,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30006
716504,06101831-A,501,693,25109,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30004
716505,06101831-A,124,918,33261,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30008
716506,06101831-A,601,689,24964,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30054
716507,06101831-A,255,825,29891,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30026
716508,06101831-A,936,808,29275,193252,2026-08-18,,TRAVELERRECEIVED,,Shipped,30026
716514,11546449,48,1117,94661,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30013
716515,11546449,1503,975,82627,193205,2026-08-17,,TRAVELERRECEIVED,DONE,Shipped,0
716516,11546449,1360,1102,93390,193205,2026-08-17,,TRAVELERRECEIVED,DONE,0,0
716517,11546449,879,955,80932,193205,2026-08-17,,TRAVELERRECEIVED,DONE,0,0
716518,11546449,174,1089,92288,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30013
716519,11546449,1807,1080,91525,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30006
716520,11546449,28,1000,84746,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30059
716521,11546449,581,10321,87458,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30026
716522,11546449,497,1006,85254,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30010
716523,11546449,1639,1014,85932,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,#REF!
716524,11546449,73,1080,91525,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30057
716525,11546449,1449,1051,89068,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30010
716526,11546449,95,1022,86610,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30006
716527,11546449,1381,980,83051,193205,2026-08-17,,TRAVELERRECEIVED,,0,0
716528,11546449,1708,1069,90593,193205,2026-08-17,,TRAVELERRECEIVED,,Shipped,30054
716529,06506707AA,1791,769,21068,193378,2026-08-21,,6-233-33-A,,0,0
716530,06506707AA,1594,943,25836,193378,2026-08-21,,6-233-33-B,,Shipped,30024
716531,F1302AB,1371,512,16570,193512,2026-08-26,,6-238-16-A,,0,0
716532,F1302AB,1535,738,23883,193512,2026-08-26,,6-238-16-B,,0,0
716533,06105051AA,1076,892,19060,193378,2026-08-21,,6-232-34-A,,Shipped,30026
